10192,S-Ethyl dipropylthiocarbamate,69252,"Carbamothioic acid, dipropyl-, S-ethyl ester"
10198,Lithium carbonate,53553,"Carbonic acid, dilithium salt"
10269,Oxamyl,223180,"Ethanimidothioic acid, 2-[dimethylamino]-N-[[[methylamino]carbonyl]oxy]-2-oxo-, methyl ester"
10279,"1,2-Dichloroethylene",51904,"Ethene, 1,2-dichloro-"
10284,Tetrachloroethylene,34157,"Ethene, tetrachloro-"
10297,Glyphosate,77438,"Glycine, N-[phosphonomethyl]-"
10301,K019,741009,Heavy ends from the distillation of ethylene dichloride in ethylene dichloride production.
10303,K020,741017,Heavy ends in vinyl chloride monomer production as defined.
10308,Hydrogen peroxide,153015,Hydrogen peroxide [H2O2]
12387,"Temperature, summer [deg. C]",1645746,"Temperature, summer, deg C"
12388,"Temperature, summer [deg. F]",1645753,"Temperature, summer, deg F"
12389,"Temperature, water deg. fahrenheit",1645605,"Temperature, water, deg F"
12390,"Temperature, winter [deg. C]",1645761,"Temperature, winter, deg C"
12392,Terpineol,156729,Terpineol
12393,Tetrachlorobiphenyl,242784,Tetrachlorobiphenyl
12394,n-Tetradecane,64808,Tetradecane
12578,Tert-Amyl Methyl Ether,75663,"Butane, 2-methoxy-2-methyl-"
12580,"Chlordane - Nonachlor, Trans",280156,"4,7-Methano-1H-indene, 1,2,3,4,5,6,7,8,8-nonachloro-2,3,3a,4,7,7a-hexahydro-, [1.alpha.,2.beta.,3.alpha.,3a.alpha.,4.beta.,7.beta.,7a.alpha.]-"
12581,p-Chlorotoluene,23598,"Benzene, 1-chloro-4-methyl-"
12582,Permanganate,17158296,Permanganate [MnO41-]
12583,"Chlordene, Gamma",694174,"1,6-Methano-1H-indene, 2,3,3a,4,5,8-hexachloro-3a,6,7,7a-tetrahydro-, [1R,3aR,6S,7aR,8R]-rel-"
12585,PVP-Iodine,234112,"2-Pyrrolidinone, 1-ethenyl-, homopolymer, compd. with iodine"
12586,"Nitrogen, Total as NO3 + NH3",52450988,"Nitrogen, mixed forms [NH3], [NH4], organic, [NO2] and [NO3]"
12587,Sodium Hypochlorite Bleach,17162595,Sodium Hypochlorites
12589,"Chlordene, Alpha",694141,"1,4-Ethenopentalene, 1,2,3,5,7,8-hexachloro-1,3a,4,5,6,6a-hexahydro-, [1R,3aS,4S,5S,6aS]-rel-"
12591,Methylmercury,222877,"Mercury[1+], methyl-"
12415,Torq trim it in drilling fluids,1646967,Torq-Trim in drilling fluids
12417,Total agg concentration #1,1646975,Total agg concentration #1
12418,Total agg concentration #2,1646983,Total agg concentration #2
12419,Total agg concentration #3,1646991,Total agg concentration #3
12420,Total agg concentration #4,1647007,Total agg concentration #4
12422,Total agg concentration #6,1647023,Total agg concentration #6
12423,Total agg concentration #7,1647031,Total agg concentration #7
12029,"4,4'-Butylidenebis[6-tert-butyl-m-cresol]",10447,"Phenol, 4,4'-butylidenebis[2-[1,1-dimethylethyl]-5-methyl-"
12030,Mexacarbate,42135,"Phenol, 4-[dimethylamino]-3,5-dimethyl-, methylcarbamate [ester]"
12031,Aminocarb,95661,"Phenol, 4-[dimethylamino]-3-methyl-, methylcarbamate [ester]"
12032,p-Chlorophenol,23648,"Phenol, 4-chloro-"
12033,"Phenol, 4-chloro-2,6-dinitro-",12054,"Phenol, 4-chloro-2,6-dinitro-"
12034,4-Chloro-2-methylphenol,88799,"Phenol, 4-chloro-2-methyl-"
12035,"4-Chloro-3,5-dimethylphenol",11510,"Phenol, 4-chloro-3,5-dimethyl-"
12036,p-Chloro-m-cresol,3103,"Phenol, 4-chloro-3-methyl-"
12037,"Phenol, 4-nitro-3-[trifluoromethyl]-",11718,"Phenol, 4-nitro-3-[trifluoromethyl]-"
12038,"Dichlorophenol, in water, ug/L",230516,"Phenol, dichloro-"
12039,"Dichloro-4-[1,1-dimethylpropylphenol]",17027178,"Phenol, dichloro-4-[1,1--dimethylpropyl]-"
12040,Octylphenol,760371,"Phenol, octyl-"
12041,Sodium pentachlorophenate,35394,"Phenol, pentachloro-, sodium salt"
12042,Trichlorophenol,230524,"Phenol, trichloro-"
12043,Phosphated pesticides,966333,Phosphated pesticides
12044,Etidronic acid [HEDP],107607,"Phosphonic acid, [1-hydroxyethylidene]bis-"
12045,Fonofos,74971,"Phosphonodithioic acid, ethyl-, O-ethyl S-phenyl ester"
12046,Trichloronate,42424,"Phosphonothioic acid, ethyl-, O-ethyl O-[2,4,5-trichlorophenyl] ester"
12047,Leptophos,220087,"Phosphonothioic acid, phenyl-, O-[4-bromo-2,5-dichlorophenyl] O-methyl ester"
12048,O-Ethyl O-[p-nitrophenyl] phenylphosphonothioate,96982,"Phosphonothioic acid, phenyl-, O-ethyl O-[4-nitrophenyl] ester"
12049,"O-[2,4-Dichlorophenyl] O-methyl isopropylphosphoramidothioate",41376,"Phosphoramidothioic acid, [1-methylethyl]-, O-[2,4-dichlorophenyl] O-methyl ester"
12050,Methamidophos,169813,"Phosphoramidothioic acid, O,S-dimethyl ester"
12052,Naled,41426,"Phosphoric acid, 1,2-dibromo-2,2-dichloroethyl dimethyl ester"
12053,Dichlorvos,3681,"Phosphoric acid, 2,2-dichloroethenyl dimethyl ester"
12055,Chlorfenvinphos,46706,"Phosphoric acid, 2-chloro-1-[2,4-dichlorophenyl]ethenyl diethyl ester"
12056,Phosphamidon,184523,"Phosphoric acid, 2-chloro-3-[diethylamino]-1-methyl-3-oxo-1-propenyl dimethyl ester"
12058,Diazoxon,17026626,"Phosphoric acid, diethyl 6-methyl-2-[1-methylethyl]-4-pyrimidinyl ester"
12059,Monocrotophos,145995,"Phosphoric acid, dimethyl [1E]-1-methyl-3-[methylamino]-3-oxo-1-propenyl ester"
12061,Triaryl phosphate,966341,"Phosphoric acid, triaryl ester"
12062,Triphenyl phosphate,29272,"Phosphoric acid, triphenyl ester"
12063,Hexamethylphosphoramide,67314,"Phosphoric triamide, N,N,N',N',N'',N''-hexamethyl-"
12065,Phorate,41202,"Phosphorodithioic acid, O,O-diethyl S-[[ethylthio]methyl] ester"
12066,Azinphos-ethyl,105676,"Phosphorodithioic acid, O,O-diethyl S-[[4-oxo-1,2,3-benzotriazin-3[4H]-yl]methyl] ester"
12068,Dimethoate,3400,"Phosphorodithioic acid, O,O-dimethyl S-[2-[methylamino]-2-oxoethyl] ester"
12069,Prothiofos,267278,"Phosphorodithioic acid, O-[2,4-dichlorophenyl] O-methyl S-propyl ester"
12071,Ethoprop,184630,"Phosphorodithioic acid, O-ethyl S,S-dipropyl ester"
12072,Dioxathion,7047,"Phosphorodithioic acid, S,S'-1,4-dioxane-2,3-diyl O,O,O',O'-tetraethyl ester"
12074,Phosmet,68957,"Phosphorodithioic acid, S-[[1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl]methyl] O,O-dimethyl ester"
11676,Ethyl methanesulfonate,3616,"Methanesulfonic acid, ethyl ester"
11677,Methyl methanesulfonate,4093,"Methanesulfonic acid, methyl ester"
11679,Metiram,162537,Metiram
11680,Microscopic analysis,1643972,Microscopic analysis
11681,"Misc. discharges, free oil",1643980,"Miscellaneous discharges, free oil"
11682,"Misc. free oil in Western GOM, OCS",1643998,"Miscellaneous free oil in Western GOM, OCS"
11398,"1,1-Dimethylhydrazine",2469,"Hydrazine, 1,1-dimethyl-"
11683,Mix ratio,17132408,Mix ratio
11684,Mixed liquor,1644004,Mixed liquor
11685,Moisture content,1644012,Moisture content
11686,"Sodium molybdate, total",152017,"Molybdate [MoO42-], disodium, [T-4]-"
11687,Monitoring well level from the surface,1644020,Monitoring well level from the surface
11688,Month excursion time [min],1644038,Month excursion time [min]
11689,Morpholine,27086,Morpholine
11690,N-Nitrosomorpholine,3194,"Morpholine, 4-nitroso-"
11691,"N-Nitroso compounds, volatile",966523,"N-Nitroso compounds, volatile"
11104,Color [admi units],1641737,Color [ADMI units]
11105,Color [pt-co units],1641745,Color [Pt-Co units]
11107,"Color, apparent [unfiltered sample]",1641752,"Color, apparent, unfiltered sample"
11108,"Color, concentration at wavelength",1641760,"Color, concentration at wavelength"
11109,"Color, spectrophoto, water smpl at 7.6 pH",1641778,"Color, spectrophotometer, water sample at 7.6 pH"
11110,"Color, spectrophoto-metric filter",1641786,"Color, spectrophotometric filter"
11111,Combined metals sum,755090,Combined metals -- CWA 304B
11112,Compliance w/part 258 sludge requirement,1641794,Compliance with part 258 sludge requirement
11113,"Condenser cooling, water pumping rate",1641802,"Condenser cooling, water pumping rate"
11114,Condenser cooling water temp. increase,1641810,"Condenser cooling, water temperature increase"
11115,"Conductivity, net",1641828,"Conductivity, net"
11116,Cupric oxide,83360,Copper oxide [CuO]
11117,Corrugated media - markt pulp air-dried,1641836,"Corrugated media, air-dried market pulp"
11118,Crop yield,1648062,Crop yield
11119,Current direction deg from true north,1641844,Current direction degree from true north
11120,Cyanate [as OCN],66902,Cyanate
11121,Cyanide and thiocyanate - total,966416,Cyanide and thiocyanate
11122,Cyclohexylamine,25486,Cyclohexanamine
11123,Dicyclohexylamine,20396,"Cyclohexanamine, N-cyclohexyl-"
11124,BHC,59220,"1,2,3,4,5,6-Hexachlorocyclohexane"
11125,.delta.-BHC,42200,.delta.-Hexachlorocyclohexane
11126,.alpha.-BHC,42184,.alpha.-Hexachlorocyclohexane
11127,.beta.-BHC,42192,.beta.-Hexachlorocyclohexane
11128,Hexachlorocyclohexane,244178,"Cyclohexane, hexachloro-"
11129,Cyclohexanone,25502,Cyclohexanone
11130,Methylcyclopentane,16824,"Cyclopentane, methyl-"
11131,Octachlorocyclopentene,68528,"Cyclopentene, octachloro-"
11133,DAPHNIA MAGNA % NOEC48 HOUR ACUTE WET,17015645,Daphnia Magna % Noec48 Hour Acute Wet
11135,"DDT/DDD/DDE, sum of p,p' & o,p' isomers",966176,"DDT/DDD/DDE, sum of p,p' and o,p' isomers"
11136,DOS-3 in drilling fluids,1642263,DOSd3 in drilling fluids
11137,Daily excursion time [min],1648070,"Daily excursion time, minutes"
200001681,Barium oxide,82164,Barium oxide ([aO]
200001682,Manganese oxide,86173,Manganese oxide [MnO]
11138,Day - max excursion time [min],1648096,"Daily maximum excursion time, minutes"
11140,"Solids, floating - visual determination",1643147,Visual determination of floating solids
11141,De-inked floatation fiber,1648104,De-inked floatation fiber
11143,"Fish, dead [severity]",1647718,"Dead fish, severity"
11144,n-Decane,33456,Decane
11145,"Dechlorination reagent, gen",1641901,"Dechlorination reagent, general"
11146,"Deck drainage, free oil",1641919,"Deck drainage, free oil"
11147,"Deck drainage, volume",1641927,"Deck drainage, volume"
11148,Delta pH,17027673,Delta pH
11150,Depth of pond or reservoir in feet,1641992,Depth of pond or reservoir in feet
11151,Depth to water level ft below landsurface,1642008,Depth to water level below land surface
11152,"Depth, max of sample",1642057,"Depth, maximum of sample"
11154,Description of pathogen option used,1642081,Description of pathogen option used
11155,Detention time,1648120,Detention time
11156,Dewatering effluent COD,17132275,Dewatering effluent COD
11157,Dewatering effluent TDS,17132317,Dewatering effluent TDS
11159,Dewatering effluent chlorides tidal,17132267,Dewatering effluent chlorides tidal
11160,Dewatering effluent free oil,17132283,Dewatering effluent free oil
11161,Dewatering effluent oil & grease,17132291,Dewatering effluent oil and grease
11168,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",650911,"Dibenzo[b,e][1,4]dioxin, 1,2,3,7,8-pentachloro-"
11170,Hexachlorodibenzo-p-dioxin,266965,"Dibenzo[b,e][1,4]dioxin, hexachloro-"
11171,Pentachlorodibenzo-p-dioxin,270520,"Dibenzo[b,e][1,4]dioxin, pentachloro-"
11172,Tetrachlorodibenzo-p-dioxin,284596,"Dibenzo[b,e][1,4]dioxin, tetrachloro-"
11174,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",304782,"Dibenzofuran, 1,2,3,4,7,8,9-heptachloro-"
11175,"1,2,3,4,7,8-Hexachlorodibenzofuran",525212,"Dibenzofuran, 1,2,3,4,7,8-hexachloro-"
11176,"1,2,3,6,7,8-Hexachlorodibenzofuran",308825,"Dibenzofuran, 1,2,3,6,7,8-hexachloro-"
11303,Flashpoint temp of oil/solvents ASTM,1643196,"Flashpoint temp of oil/solvents, ASTM"
11304,"Debris, floating [severity]",1641851,"Floating debris, severity"
11305,Floating solids or foam,1642826,"Solids, floating, or foam"
11306,Flow meter calibration,1643238,Flow meter calibration
11307,"Flow rate, instantaneous",1643253,"Flow rate, instantaneous"
11308,"Flow volume daily, into a well",1643261,"Flow volume daily, into a well"
11309,"Flow, as a portion of stream flow",17132333,"Flow, as a portion of stream flow"
11310,"Flow, augmented water",1643279,"Flow, augmented water"
11311,"Flow, average stream per composite sampl",1643287,"Flow, average stream per composite sample"
11312,"Flow, direction",1643295,"Flow, direction"
12227,"Sodium, % exchangeable soil, total",17027830,"Sodium, percent exchangeable soil"
11874,1-Methylnaphthalene,12849,"Naphthalene, 1-methyl-"
11314,"Flow, gallons/batch",1643303,"Flow, gallons per batch"
11315,"Flow, in conduit or thru treatment plant",1643311,"Flow, in conduit or treatment plant"
11316,"Flow, maximum during 24 hr period",1643329,"Flow, maximum during 24-hour period"
11317,"Flow, maximum flow range",1643337,"Flow, maximum flow range"
11318,"Flow, minimum flow range",1643345,"Flow, minimum flow range"
11319,"Flow, process wastewater",1643352,"Flow, process wastewater"
11320,"Flow, pump out",1643220,"Flow, pump out"
12601,Ceriodaphnia dubia,1921063,Ceriodaphnia dubia
12602,Pimephales promelas,1900778,Pimephales promelas
12372,Temp. diff. between samp. & upstrm deg. C,1645621,"Temperature difference between sample and upstream, deg C"
12373,Temp. diff. between samp. & upstrm deg. F,1645639,"Temperature difference between sample and upstream, deg F"
12374,Temp. diff. between up/down stream deg. F,1645647,"Temperature difference between up/down stream, deg F"
12375,"Temp. difference, summer [deg. F]",1645654,"Temperature difference summer, deg F"
12376,"Temp. difference, winter [deg. F]",1645662,"Temperature difference winter, deg F"
12377,"Temp. difference, summer [deg. C]",1645670,"Temperature difference, summer, deg C"
12378,"Temp. difference, winter [deg. C]",1645688,"Temperature difference, winter, deg C"
12379,Temperature of sampl upon arrival at lab,1645696,Temperature of sample upon arrival at lab
12380,Temperature rate of change deg. C/hr,1645795,"Temperature rate of change, deg C/hr"
12382,"Temperature rise, length of excursion",1645811,"Temperature rise, length of excursion"
12383,"Temperature, air [degrees Centigrade]",1645720,"Temperature, air,  deg C"
12384,"Temperature, air [degrees Fahrenheit]",1645738,"Temperature, air,  deg F"
12385,Calculated limit,1645787,"Temperature, calculated limit"
12479,"Volatile compounds, [GC/MS]",966697,"Volatile compounds, [GC/MS]"
12480,Volatile halogenated hydrocarbons,966192,Volatile halogenated hydrocarbons
12482,Total volatile priority pollutants,966101,Volatile pollutants
12483,"Volume, daily",17132515,"Volume, daily"
12484,"Volume, total",17132507,"Volume, total"
12485,WLA BOD-5 day value,1647437,WLA BOD-5 day value
12486,"WWT drill fluid/cutting, haz metal disch",1647445,"WWT drill fluid/cutting, haz. metal disch."
12154,Cyanazine,220400,"Propanenitrile, 2-[[4-chloro-6-[ethylamino]-1,3,5-triazin-2-yl]amino]-2-methyl-"
12159,Mecoprop,15008,"Propanoic acid, 2-[4-chloro-2-methylphenoxy]-"
12241,"Solids, suspended percent removal, dry",1642990,"Solids, suspended percent removal, dry"
12245,"Solids, total dissolved [inorganic]",17132440,"Solids, total dissolved [inorganic]"
12249,"Solids, total suspd. non-volatile",17132358,"Solids, total suspended non-volatile"
12253,"Solids, total susp. per cfs of streamflw",1643089,"Solids, total suspended per streamflow"
12257,"Solids, total fixed",1640408,"Solids, total, fixed"
12261,"Solids, volatile susp., in mixed liquor",1643121,"Solids, volatile suspended, in mixed liquor"
12274,"Stock base fluid, PAH",17027855,"Stock base fluid, PAH"
12278,Stream flow [severity],1645399,"Stream flow, [severity]"
12284,Strontium,149864,Strontium
12288,Sulfite pulp,1646827,Sulfite pulp
12359,TUC STATRE 7DAY CHR CERIODAPHNIA DUBIA,17016650,TUC Statre 7Day Chronic Ceriodaphnia Dubia
200000060,Nonmethane organic compounds,17133919,Nonmethane organic compounds
200000081,2-Chlorobenzalmalonitrile,106377,"Propanedinitrile, [[2-chlorophenyl]methylene]-"
12603,Trichloronitromethane,6106,Chloropicrin
12604,Calcium chloride,167155,Calcium chloride [CaCl2]
12605,Cesium-137,167254,"Cesium, isotope of mass 137"
12606,Potassium-40,192690,"Potassium, isotope of mass 40"
12607,Lead 212,198432,"Lead, isotope of mass 212"
12608,Bismuth 214,650630,"Bismuth, isotope of mass 214"
12609,Thorium-234,650671,"Thorium, isotope of mass 234"
12610,Lead 214,650689,"Lead, isotope of mass 214"
12611,Actinium 228,962407,"Actinium, isotope of mass 228"
12612,Thallium 208,52459146,"Thallium, isotope of mass 208"
12613,Niclosamide,960781,"Benzamide, 5-chloro-N-[2-chloro-4-nitrophenyl]-2-hydroxy-"
12616,"1H-Isoindole-1,3[2H]-dione, 2-[[trichloromethyl]thio]-",35808,"1H-Isoindole-1,3[2H]-dione, 2-[[trichloromethyl]thio]-"
12617,"Phosphonic acid, methyl-, bis [1-methylethyl] ester",86819,"Phosphonic acid, methyl-, bis [1-methylethyl] ester"
12595,Stream Condition,1648344,Stream Condition
12596,Bromate,650705,Bromate
12559,Trichorofon,1586,"Phosphonic acid, [2,2,2-trichloro-1-hydroxyethyl]-, dimethyl ester"
12560,Cycles Of Concentration,17163288,Cycles Of Concentration
12562,"Acetate, Total",684910,"Acetic acid, ion[1-]"
12563,Propionitrile,24174,Propanenitrile
12564,"2,6-Dimethylphenol",55228,"Phenol, 2,6-dimethyl-"
12565,"2,5-Dimethyphenol",16469,"Phenol, 2,5-dimethyl-"
12566,"2,3-Dimethylphenol",50161,"Phenol, 2,3-dimethyl-"
12567,Propanal,32953,Propionaldehyde
12568,Pentanal,26815,Pentanal
12569,m-Toluadehyde,61929,"Benzaldehyde, 3-methyl-"
12570,Hexanal,4085,Hexanal
12571,Bifenthrin,594945,"Cyclopropanecarboxylic acid, 3-[2-chloro-3,3,3-trifluoro-1-propenyl]-2,2-dimethyl-, [2-methyl[1,1'-biphenyl]-3-yl]methyl ester, cis-"
12572,Chlorethoxyfos,302257,"Phosphorothioic acid, O,O-diethyl O-[1,2,2,2-tetrachloroethyl] ester"
12573,Cyfluthrin,420992,"Cyclopropanecarboxylic acid,3-[2,2-dichloroethenyl]-2,2-dimethyl-, cyano[4-fluoro-3-phenoxyphenyl]methyl ester"
12574,Tebupirimfos,606400,"Phosphorothioic acid, O-[2-[1,1-dimethylethyl]-5-pyrimidinyl] O-ethyl O-[1-methylethyl] ester"
12145,"1,3-Dichloropropane",38737,"Propane, 1,3-dichloro-"
12575,Profenofos,282798,"Phosphorothioic acid, O-[4-bromo-2-chlorophenyl] O-ethyl S-propyl ester"
12576,Tefluthrin,591271,"Cyclopropanecarboxylic acid, 3-[[1Z]-2-chloro-3,3,3-trifluoro-1-propenyl]-2,2-dimethyl-, [2,3,5,6-tetrafluoro-4-methylphenyl]methyl ester, [1R,3R]-rel-"
12577,Temephos,115162,"Phosphorothioic acid, O,O'-[thiodi-4,1-phenylene] O,O,O',O'-tetramethyl ester"
8719,Seafood Processing Waste,17163312,Seafood Processing Waste
12487,"WWT drill fluids/cuttings, COD",1647478,"WWT drill fluids/cuttings, COD"
12488,"WWT drill fluids/cuttings, TDS",1647494,"WWT drill fluids/cuttings, TDS"
12489,"WWT drill fluids/cuttings, TSS",1647502,"WWT drill fluids/cuttings, TSS"
12491,"WWT drill fluids/cuttings, chromium",1647460,"WWT drill fluids/cuttings, chromium"
12492,"WWT drill fluids/cuttings, pH",1647486,"WWT drill fluids/cuttings, pH"
12493,"WWT drill fluids/cuttings, zinc",1647510,"WWT drill fluids/cuttings, zinc"
12494,Waste heat rejection rate,1647221,Waste heat rejection rate
12496,"WWT drill fluids/cuttings, oil & grease",1644905,"Waste water treatment, drill fluids/cuttings, oil and grease"
12497,Volume of injected wastewater,17132499,"Wastewater, volume of injected"
12498,Water backwash,17027897,Water backwash
12500,Water level relative to mean sea level,1647296,Water level relative to mean sea level
12501,Water softener backwash,17027905,Water softener backwash
12502,"Transparency, secchi disc",1646140,"Water transparency, Secchi disc"
12503,Water treatment additives,1647304,Water treatment additives
11656,Sodium hexametaphosphate,168385,"Metaphosphoric acid [H6P6O18], hexasodium salt"
11657,Methylamine,5132,Methanamine
11658,Tetramethyl ammonium hydroxide,5694,"Methanaminium, N,N,N-trimethyl-, hydroxide"
11659,Halon 1011,5199,"Methane, bromochloro-"
11661,HCFC-22 [Water],5595,"Methane, chlorodifluoro-"
11662,Chlorofluoromethane,57463,"Methane, chlorofluoro-"
11663,Dibromomethane,5173,"Methane, dibromo-"
11664,Chlorodibromomethane,33597,"Methane, dibromochloro-"
12183,Reservoir storage,1648328,Reservoir storage
12184,"Residue, tot fltrble [dried at 105 C]",1642230,"Residue, total filterable [dried at 105 C]"
12185,"Residue, total non-settleable",1642859,"Residue, total non-settleable"
12186,"Resin acids, total",966291,Resin acids
12187,Rhenium,149773,Rhenium
12188,Rhodium,149781,Rhodium
12190,Runoff-spray irrigation field to stream,1646405,"Runoff, spray irrigation field to stream"
12191,Ruthenium,149807,Ruthenium
12192,Salinity,1646165,Salinity
12193,Salmonella,763904,Salmonella
12194,Samarium,149815,Samarium
12196,"Sanitary waste, TSS",1646462,"Sanitary waste, TSS"
12197,Sanitary waste discharged-assessmnt,1646413,"Sanitary waste, discharged, assessment"
12198,"Sanitary waste, fecal coliform",1646439,"Sanitary waste, fecal coliform"
12200,"Sanitary waste, residual chlorine",1646454,"Sanitary waste, residual chlorine"
12201,"Sanitary waste, solids",1642875,"Sanitary waste, solids"
12202,"Seabed survey, industry wide",17027822,Seabed survey
12204,Seawater gel mud,1646496,Seawater gel mud
12205,Seawater in drilling fluids,1646504,Seawater in drilling fluids
12206,"Sediment sample, [dry weight]",1646520,"Sediment sample, [dry weight]"
12207,Septage discharged to treatment fac.,1646538,Septage discharged to treatment facility
12208,"Solids, settleable",1642842,Settleable solids -- CWA 304B
12210,Settling index as pertaining to wells,1646546,Settling index as pertaining to wells
12211,Silicon,149831,Silicon
12212,"Silver, ionic",17026733,"Silver, ion [Ag1+]"
12213,"Betz slimicide C-31, total",17027194,Slimicide C-31
12214,"Betz slimicide C-74, total",17027202,Slimicide C-74
12215,Sludge build-up in water,1646561,Sludge buildup in water
12216,Sludge buildup visual,1646579,Sludge buildup visual
12217,Sludge hydraulic loading,1648336,Sludge hydraulic loading
12218,"Sludge return rate, % of plant flow",1646587,"Sludge return rate, percent of plant flow"
12219,Sludge settleability 30 minute,1646595,"Sludge settleability, 30 minute"
12220,Sludge volume daily into a well,1646603,Sludge volume daily into a well
12221,Sludge volume index [SVI],1646611,Sludge volume index
12222,Sludge waste from secondary clarifiers,1646629,Sludge waste from secondary use and disposal of domestic septage.
11870,NOEL SUB-LETH STATRE 7DAY CHR MENIDIA,17015884,Noel Sub-Leth Statre 7Day Chronic Menidia
12225,"Sludge, rate of wasting",1646652,"Sludge, rate of wasting"
12226,Sodium adsorption ratio,1640523,Sodium adsorption ratio
12459,Unit boundary to property line distance,1648427,Unit boundary to property line distance
11876,2-Methylnaphthalene,13524,"Naphthalene, 2-methyl-"
11877,Dimethylnaphthalene,250811,"Naphthalene, dimethyl-"
11878,Methylnaphthalene,83782,"Naphthalene, methyl-"
11879,Naphthenic acids,85977,Naphthenic acids
11880,Neptune Blue,17026816,Neptune Blue
11882,Nickel carbonyl,186866,"Nickel carbonyl [Ni[CO]4], [T-4]-"
11883,"Nitrobodies, total",1644061,"Nitrobodies, total"
11884,"Nitrogenous oxygen demand [20-day, 20 C]",1642628,"Nitrogenous oxygen demand, 20-day, 20 deg C"
11886,Non-integrated fine paper,1648161,Non-integrated fine paper
11887,Non-ionic dispersant [Nalsperse 7348],1644087,Non-ionic dispersant
11888,Nonyl phenoxypoly ethanol,17132127,Nonyl phenoxypoly ethanol
11889,Number of batches,1648179,Number of batches
11890,Nutshells in drilling fluids,1644095,Nutshells in drilling fluids
11891,n-Octadecane,57372,Octadecane
11893,"n-Octane, total",27748,Octane
11894,Bromoxynil octanoate,90845,"Octanoic acid, 2,6-dibromo-4-cyanophenyl ester"
11895,Odor [threshold no. at 40 deg cent],1644103,"Odor,  threshold number at 40 deg C"
11897,"Odor, atmospheric [severity]",1644145,"Odor, atmospheric"
11898,Odor [threshold no. at room temperature],1644111,"Odor, threshold number at room temperature"
12164,Pyrethrins,157362,Pyrethrins and Pyrethroids
12165,3-Methylpyridine,25544,"Pyridine, 3-methyl-"
12166,N-Nitrosopyrrolidine,74294,"Pyrrolidine, 1-nitroso-"
12167,Quarternary ammonium compounds,966556,Quarternary ammonium compounds
12168,Benzalkonium chloride,156943,"Quaternary ammonium compounds, alkylbenzyldimethyl, chlorides"
12169,Quinoline,13342,Quinoline
12170,Ethoxyquin,13490,"Quinoline, 6-ethoxy-1,2-dihydro-2,2,4-trimethyl-"
12171,"RCRA/CERCLA substances, 40 CFR 261 subp c",966135,RCRA/CERCLA substances
12172,"Alpha emitting radium isotopes, dissolved",966077,"Radium isotopes, alpha emitting"
12173,Radium-223,200626,"Radium, isotope of mass 223"
12174,Radium-224,184754,"Radium, isotope of mass 224"
12175,"Radium 226 & 228, dissolved",701037,Radium-226 and Radium-228 combined
12176,Rainfall duration,1644707,Rainfall duration
12177,Rainfall events,17132531,Rainfall events
12178,"Rare earth metals, total",966184,"Rare earth metals, total"
12179,Raw materials processed,17027988,"Raw materials, processed"
12180,Recirculation flow,1648310,Recirculation flow
12181,"Recirculation, percent of plant flow",1646355,"Recirculation, percent of plant flow"
12182,Report due [yrmoda],1646371,Report due
12228,"Sodium, % total cations",1646660,"Sodium, percent total cations"
12229,Solids accumulation rate tot dry weight,1642891,"Solids, accumulation rate in total dry weight"
12230,"Solids, fixed dissolved",1640358,"Solids, dissolved, fixed"
12231,"Solids, dissolved- tons",1642909,"Solids, dissolved, tons"
12232,"Solids, volatile dissolved",1640366,"Solids, dissolved, volatile"
12233,"Solids, dry, discharge to sol. handling sys.",1642917,"Solids, dry, discharged to solids handling system."
12234,"Solids, dry, incin.as%ofdrysol.fromtrmtplt",1642925,"Solids, dry, incinerated, percent from treatment plant"
12235,"Solids, dry, removed from sol. handling sys.",1642933,"Solids, dry, removed from solids handling system"
12236,"Solids, fixed, % of total solids",1642941,"Solids, fixed, percent of total solids"
12237,"Solids, large fraction, suspended",1642958,"Solids, large fraction, suspended"
12238,"Solids, sludge, tot, dry weight",1642966,"Solids, sludge, total dry weight"
12239,"Solids, small fraction, suspended",1642974,"Solids, small fraction, suspended"
12240,"Solids, suspended percent removal",1642982,"Solids, suspended percent removal"
12242,"Solids, suspended percent removal, wet",1643006,"Solids, suspended percent removal, wet"
12243,"Solids, fixed suspended",1640341,"Solids, suspended, fixed"
12244,"Solids, volatile suspended",1640374,"Solids, suspended, volatile"
12246,"Solids, total dissolved, total tons",1643030,"Solids, total dissolved, in tons"
12247,"Solids, total diss., percent by weight",1643022,"Solids, total dissolved, percent by weight"
12248,"Solids, total non- volatile, non-fixed",1643048,"Solids, total non-volatile, non-fixed"
12250,"Solids, total susp. per 1000 gallons",1643063,"Solids, total suspended per 1000 gallons"
12251,"Solids, total susp. per batch",1643071,"Solids, total suspended per batch"
12252,"Solids, total susp per production",1643055,"Solids, total suspended per production"
12254,"Solids, total suspended, loading rate",17132432,"Solids, total suspended, loading rate"
12255,"Solids, total volatile",1642867,"Solids, total volatile"
12256,"Solids, tot. volatile percent removal",1643014,"Solids, total volatile, percent removal"
12258,"Solids, total, percent",1643097,"Solids, total, percent"
12259,"Solids, total, sludge, percent",1643105,"Solids, total, sludge, percent"
12260,"Solids, volatile % of total solids",1643113,"Solids, volatile percent of total solids"
12262,"Solids, volatile suspended, % removal",1643139,"Solids, volatile suspended, percent removal"
